"RegionName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02"
"Chattanooga, TN",191000,187900,186400,187000,189400,190800,191600,192400,193600,194800,197300,200200,203100,205300,205700,206100,208300,212100,214400,215700,216400,216900,217100,217400,216700,216600,217600,217700,217500,218300,218800,218800,218400,218700,218700,219700,222400,226000,227700,228500,228700,228800,228900,230200,232700,234700,236800,237900,238000,238200,239200,239100,239000,239800,241100,241600,242100,242400,241500,240200,239700,240600,242000,242900,242200,241600,242200,243600,244500,246200,248300,249600,250800,251800,252500,254000,256300,257600,259000,260600,261900,261900,262000,263000,265000,266400,268200,270400,271900,272500,272800,273200,274400,276400,278400,280900,283300,283600,283500,284700,286900,288400,289200,290300,292300,293600,294800,297900,301600,304400,306900,308800,309900,312600,316200,318800,320500,321800,322200,321400,320900,322700,325000,326200,327300,329100,330100,330300,329800,329500,329400,329900,330900,332800,334600,335700,337100,338200,338900,338700,338200,338200,339100,339400,338000,335600,333700,333200,332700,331200,330500,330600,331900,334900,337500,338500,338600,338900,339600,340200,339800,339000,337600,337000,337400,337500,337700,338900,340500,340400,339000,336500,334600,333700,333300,333500,334200,333200,331900,331100,330200,328600,327300,327800,329700,330500,330800,332600,334200,334600,334200,334000,334200,334500,334400,335100,335800,336400,338200,339100,337300,334900,332700,330500,329900,330300,330200,330200,330100,330400,331500,332100,331400,331300,332300,332800,332900,335300,338400,339100,338600,338500,337000,334700,333200,334300,336000
"Provo, UT",168300,169100,170200,171400,172300,173000,173800,174600,174900,174900,175400,176400,177400,178600,178900,178800,178800,179500,181000,183300,185500,187000,188500,189900,190600,190400,191000,192800,194500,195200,195500,195900,196600,197400,198000,199000,200000,201200,202400,203300,203800,204500,205300,205800,206300,207500,209400,210600,211500,213400,215300,215600,216000,217300,217300,216900,218600,220800,222200,223200,224300,225300,226000,226200,226600,227000,227700,228100,227900,227000,226000,225100,224200,223800,224500,225700,225700,224800,224600,224700,225200,226600,228000,228100,227500,226300,224700,223700,223600,224000,224500,224800,224200,223500,223300,224300,226100,227600,228800,230300,232800,234800,236100,237100,238600,240300,242600,245100,247600,249900,251900,253400,254800,256900,260200,263700,267500,270900,273600,276600,280700,285400,291600,299000,305400,311300,318700,325900,332700,339800,345100,348800,352800,355600,358300,362700,366400,368700,372000,375900,379300,380700,380000,378700,378100,376500,372600,369800,369600,371400,374000,376800,379600,382300,383500,384000,385200,386200,384900,381000,377400,369000,351400,335200,318400,301700,295000,295000,289800,287200,286400,280800,273100,271200,271800,270700,268800,268600,268400,265900,263500,261700,262100,262900,263700,262600,261700,262000,264400,266000,265800,264200,264100,263900,263300,263800,265900,267200,267400,266400,267400,271400,275000,274400,274700,278000,284200,289000,291800,292600,295800,299100,301900,303900,301700,301500,303300,298900,289300,285300,283600,282700,284200,287400,289000,288900,288700
"Lancaster, PA",133900,133300,132600,132100,132100,132400,132500,132800,132800,132800,132800,132900,133300,133700,134200,134800,135100,135300,135500,135700,135900,136400,137400,138500,138800,139100,139700,140300,140500,140600,141100,141500,141900,142100,142100,142100,142300,142500,142500,142300,142500,142900,142800,142700,142900,143000,142800,142600,142900,143200,143700,144500,145500,145900,146200,146800,147500,148300,149000,149400,149900,150100,150100,150200,150100,149800,150300,151400,152500,154000,155300,156200,157100,158400,159700,160700,161700,162700,163400,163900,164400,165100,165900,166800,168200,169600,170500,170700,171200,172300,173700,175100,176200,177300,178800,180800,182400,183900,185900,188200,190200,191800,193400,195400,198000,200400,202300,204000,205600,206800,208400,210900,214100,216800,218600,219900,221100,222000,222700,223400,224200,225200,226600,227700,228300,229200,230800,232100,232500,233200,234800,236500,237200,237600,237400,236600,235900,236300,236600,235800,234300,233500,233000,233100,233900,235000,236300,238000,238400,237700,237500,237900,239100,240200,240600,240200,240200,240400,240100,239500,239600,239800,239200,239000,239300,239100,238000,237100,236800,236800,236500,235800,234700,233100,231700,231100,230700,229300,228700,229300,229200,227200,225000,224000,224600,225200,225500,226100,227000,227500,227400,226700,227000,228000,229100,230200,230800,230100,229300,228400,227200,226300,226100,226200,226400,226500,226400,226200,226200,227700,229800,231000,231900,233600,235800,236200,235300,234800,235600,235700,235800,236800,238600,240000,241000,242200,243300
"Modesto, CA",191000,190400,189500,188500,187000,185000,183300,179700,176500,175300,176100,177100,178400,179300,178500,179700,182600,185200,186700,189300,191800,193700,192900,190800,189500,190600,192000,191400,190600,191000,193000,196500,199200,199300,199600,201200,201000,200500,203100,205700,205900,206900,207300,205600,206300,211200,216100,216500,215500,216200,218600,221500,224700,227600,232100,236900,240400,245200,252800,260400,267300,274100,277500,279200,281100,283600,284800,286000,287500,288200,287400,288600,291800,294700,298500,302200,304500,306000,309100,314400,319900,323900,326900,330300,334300,338300,341600,345500,350600,356500,361900,366500,370200,373300,376300,379600,383300,388200,393200,398900,406800,414700,421900,429700,438600,448500,460000,472500,484500,494900,504500,514000,521500,527500,532200,535500,537600,538900,539200,539500,540300,539200,535600,530700,526200,522800,520600,516700,510100,502400,496600,493600,491100,486600,481000,476300,471600,464400,454600,445700,439000,432100,421500,405600,388900,374800,364500,356000,347200,337500,328200,318900,309000,300200,294300,289300,283300,277700,272900,268600,264800,262200,260200,258300,257100,257000,256800,256200,256100,256500,256000,254700,253400,251600,249300,247300,245700,244400,243000,241200,238800,236100,232700,230000,228300,227800,228100,228600,229000,229000,229200,229700,230600,231900,233500,234900,236300,238200,240900,244300,248300,252300,256400,260900,266500,272900,280300,288600,296100,302900,309900,316900,322800,326900,329300,332300,335900,339700,342600,343000,342400,343200,343700,344200,346300,348500,349800
"Durham, NC",245100,245900,248800,253300,256300,256800,257900,260400,261600,261700,261800,262100,262600,263900,264400,264800,265400,266200,267200,268300,268200,267800,268300,269200,269500,270600,272300,273700,274300,274900,275700,276900,279000,282000,284600,285700,285800,284900,283800,283300,283900,284900,285800,285200,284800,286300,288000,289100,291700,295600,299100,301400,302400,302900,303500,305200,307500,309400,311300,313800,315500,316000,316800,317500,318700,320600,322900,324900,326100,326800,328400,329600,330100,331200,331900,331900,332700,334000,335300,336600,338500,340200,341300,343000,345200,346500,347100,348400,349500,349800,349400,349500,350000,351100,352100,352400,353100,354300,354800,355700,357900,359800,361000,362900,365900,368200,369600,371300,372600,373900,376900,380300,382500,385600,389500,391600,393600,396900,400600,403400,405500,406800,408000,408900,410100,411200,412700,414500,415700,416900,418000,419100,420700,422500,422900,422300,422100,422800,423700,423700,423100,422800,423000,423300,423600,423200,422500,422300,421500,419100,415900,413400,409400,405000,401800,399500,397400,397300,398400,399700,400500,401000,402500,404800,406700,405900,402700,400000,399000,398700,399000,399200,398900,398400,397100,395800,394800,394500,394600,394700,393500,390900,388700,387000,386300,386800,387200,386300,385500,385800,386500,386900,387600,388900,390100,390500,390700,390400,390200,390800,391900,393100,395300,396900,397500,397200,397200,397000,397700,398400,398900,399800,401800,404300,406200,408900,412700,416400,418100,418700,419600,421300,422400,423200,424500,427000,429500
"Daytona Beach, FL",166800,163800,164000,164300,162500,160200,158700,157300,156700,157300,158100,158800,160400,161600,161500,160400,159400,159300,160400,162300,163700,164400,164600,164700,164900,164700,164300,164600,166000,167700,168800,169800,171300,171500,171600,173200,175700,177500,179000,180300,180900,181000,180800,181000,181200,181800,182100,182600,184200,187100,189100,190300,191900,193800,195300,197100,199100,201300,203500,205300,206700,208100,210600,214300,218000,221200,223600,224900,226200,228300,230600,232900,234500,235700,237300,239000,239800,240700,243400,246800,249500,252200,255600,258200,260300,262100,263500,264500,266600,269700,272900,275300,278100,281300,285500,289900,293600,296600,300900,307500,314300,320700,327400,334900,342400,350000,357400,364900,374900,387000,397500,404900,411800,419100,426400,434500,439900,441000,440100,439900,439500,439900,441500,443300,444300,443400,439600,434600,429400,424500,421500,420900,419900,417400,412900,408000,402500,396900,392100,388800,385300,380000,373200,367100,362000,356400,349500,343200,338300,333500,326700,317600,312100,312200,312500,309500,305800,301700,297400,293200,290300,288300,287500,287400,286800,286300,286500,285600,283600,282500,282300,281600,279500,276900,274900,273800,273000,271400,268900,266100,263500,261000,259000,257700,257100,256900,257100,257100,257200,258200,259000,258900,258400,258800,259900,261300,262800,264700,265500,266300,267400,267500,266900,267500,268900,270100,272600,275400,277400,279300,282900,287200,290500,292400,293300,295100,298200,301600,302700,303200,304400,305400,305800,306000,304800,302400,300700
"Santa Rosa, CA",286900,286400,285400,284500,283200,282400,282600,282600,282900,284100,285500,286300,286800,288300,290100,292300,294500,296800,299700,303500,307300,311500,315100,318200,321500,324500,326900,328900,330700,332300,334600,337500,339900,342700,345600,347900,348400,350500,355100,361400,369000,378500,387400,394400,401700,409400,417000,424400,433600,444200,454700,465100,475300,484300,493200,501600,508400,514500,521900,529100,533800,536300,539000,540500,539500,538200,537500,539300,542500,544800,547000,550700,554500,557800,560300,563900,569600,575300,580900,586300,591100,595800,601300,605500,608000,610500,614200,617700,621100,625800,631400,637800,646200,654800,662300,671300,683600,696300,707000,717700,729300,741400,753400,763100,770000,777900,785400,791800,798700,806200,812800,819000,824700,828900,831000,831500,829300,825900,824800,823900,821900,820000,817200,813600,809300,801000,790700,783900,781100,777400,771900,769600,769800,768200,764200,758900,751100,743200,737200,731100,721200,709000,697500,687500,678900,672300,667200,662600,657000,648400,637300,625700,622100,626500,629600,625900,619600,613200,610300,609300,606700,604200,604500,607400,609000,608300,607400,607200,604700,601000,596800,592900,591400,593200,594100,591300,585500,580500,577300,573200,568200,561500,553700,546900,544100,543300,543400,543800,544000,543900,543800,544800,547100,552000,556000,557400,559900,565900,572800,579200,586100,592500,598900,606100,613600,619600,626800,636500,646200,655300,666000,676500,683100,685600,687600,692000,699100,706900,714700,720100,724100,727700,731000,735600,740000,744600,749500
"Winston-Salem, NC",239500,235400,231600,229900,228100,226300,224700,224500,224200,223200,222600,223400,224000,224500,226200,228000,229500,230800,232500,234100,235200,235700,235700,235500,235000,235300,236500,238300,239500,239700,239300,238300,236700,236100,236700,237700,239500,241500,241300,240000,240000,240800,242200,244000,245200,245900,246400,245900,245200,245100,245400,245600,246500,247600,248700,248600,251000,253400,254200,255000,257500,258900,261100,264200,266300,267000,267200,268300,269300,270600,271700,272000,272400,273600,273100,271200,269500,268400,267600,267600,267800,268600,269400,269500,268800,269100,270800,272200,272900,273800,275000,276500,277900,279100,280800,283200,284800,284700,283900,283500,283700,284200,285000,285800,286700,287500,288600,290400,292700,295400,298000,300600,303100,306000,308200,309500,309900,310100,310100,309800,309300,310000,312100,314700,316900,318900,320700,321900,322800,324100,325200,325900,327000,327700,327000,326100,325800,325700,325800,325200,323400,321900,321900,322700,323100,323500,323300,323200,323800,323900,323200,323600,325000,326000,326500,326400,326000,325800,326100,326200,325700,324700,324000,323400,322800,322600,322100,321100,320300,319500,318600,318000,317100,316400,316300,316100,316100,315700,314800,314100,313500,312500,311700,311300,310600,309800,309500,309800,310400,310200,309800,309600,309400,309300,309600,309200,308800,308800,308800,308300,308000,307500,307500,308400,309200,309300,309900,311000,311600,311700,311900,312300,312500,313000,313800,314200,314900,315900,316600,316900,317700,318700,319400,320300,321300,322300,323300
"Lexington, KY",189300,184500,179300,177100,177700,179300,180800,181700,181000,180600,180800,181700,182400,184300,186300,188000,189200,190300,190700,191000,191500,192700,194000,195200,197000,199300,201100,201700,201800,202500,203400,204200,205500,205800,205600,206100,208200,209700,211600,213300,215000,216300,216800,217700,219600,220600,221100,222200,223100,223800,224000,223400,223100,223000,223100,223200,223800,225100,227000,228200,228900,230600,233300,235300,237100,240100,243100,244100,245200,246400,245800,245800,246700,244400,242200,242600,241800,239900,239700,240400,240500,240200,240600,240300,239600,241000,243700,246300,248700,250200,251500,253100,254400,255900,257700,259300,261200,263200,264100,264500,264700,265500,266800,268900,270400,270900,271400,272200,272600,273300,273600,273100,273500,274000,272800,272200,272800,272700,272100,272500,273600,274400,274600,275200,276700,279100,280800,281700,281600,280900,280500,280600,280200,280100,280100,280100,279700,279000,278300,278200,277400,275400,273200,272400,272900,273900,275500,277100,277200,275700,274900,274000,276900,285400,293700,297000,299000,299900,298200,296900,296600,296000,295000,293700,291800,289800,288300,286500,285500,285400,286500,287000,286700,286100,285900,285700,284200,282000,280900,281100,281600,282000,281900,281900,283100,284500,285400,286600,287200,287200,286500,286000,286000,286700,286500,285900,286100,287200,288000,288400,288700,288700,290100,292500,291800,290100,293400,297400,298300,299900,303500,307100,309600,310200,310300,311500,311900,310900,308900,306600,306000,307600,309400,310200,309800,309100,309200
"Spokane, WA",157500,156800,156100,155800,155000,154000,153300,153400,153300,153100,153100,152900,153000,153700,154100,154200,154100,154200,154500,154900,155300,155900,156100,156100,156000,156200,156300,155900,155900,156600,157400,157800,158400,158900,159400,159900,160700,161200,161300,161300,161200,160900,161100,162000,163400,164700,165300,165400,165200,164800,164500,164600,165000,165400,164900,163900,162800,162400,162900,164300,165200,165800,166500,167300,167800,168500,169200,169700,170100,170500,170900,171200,171200,170800,170600,171000,171200,171400,172000,173000,174300,175300,176300,177400,178500,179400,180400,181100,182000,183400,185000,185800,186400,187400,188800,189900,191200,192400,194000,196300,198900,200800,202700,205300,208100,210600,212800,215100,218100,222400,226500,230300,234000,237500,241000,244900,248300,250700,252800,255300,258400,261800,265300,268400,270700,272500,274000,275100,276000,276500,278100,280300,281700,281500,281000,280800,280700,280700,280500,279800,279000,278500,277600,276300,274900,273300,270900,268200,266400,264900,262600,259900,258600,259100,259500,259100,258600,258500,258000,256800,256000,256300,256800,257200,257300,257000,255200,252800,250800,249700,248700,247600,246000,244400,243100,241800,240000,238200,237500,237400,237300,236900,236500,236300,235900,235300,234800,234800,234800,234700,234200,233700,232900,232000,231700,231900,232200,232000,231600,231600,231600,230600,229600,229900,231800,234200,236900,239500,241100,241800,242800,244000,245000,246300,248500,249500,248600,246800,246300,246600,246700,247100,248100,249400,250400,251700,253000
"Lansing, MI",144600,145600,146500,145800,144700,144400,144900,144900,145200,146700,148400,148600,147900,147600,148200,148800,148900,148700,148800,149700,150100,149400,148800,149000,149900,151500,153300,154800,156500,157500,157900,157900,158500,159500,160600,161100,161300,162000,162700,163900,165000,166500,168100,170000,171500,173400,175200,177300,179100,180800,181600,182300,183200,184100,184600,185000,185200,185900,186300,186200,186100,186400,187100,188800,190000,189700,189200,189700,191300,193000,195000,196900,199200,200700,201200,201800,203700,206000,207500,208100,208500,208500,209100,210800,212100,212000,212100,212400,212300,212900,214500,216500,217800,218100,218200,218700,218400,217900,218200,218900,220000,221700,223000,223100,223900,224700,224700,224000,223900,224700,225600,225400,224800,225000,226000,227300,228000,228200,227800,226900,226500,226300,225600,225000,224700,223400,222100,220700,219000,217800,217900,218000,217800,217500,217800,218700,218900,218200,217000,215200,212900,211200,208900,207300,206500,206300,204800,202800,200100,197200,195100,193900,192400,191000,190400,190000,188700,187200,186100,184500,183100,182200,181500,180600,181000,181700,182100,181700,181600,181100,179800,178400,177500,176600,175100,173900,173600,173000,171800,170600,169000,167300,166400,166500,166800,167300,167600,168500,169500,170000,170100,170300,169900,169700,170200,170800,171100,171700,172200,172400,172300,172300,172700,172700,172400,172700,174200,175600,176900,178200,179700,180600,181400,182100,182700,183900,187700,191700,193500,195000,196800,198700,200100,201300,201700,203000,204400
